,0
0,4.107215638844295
1,0.47636189002160734
2,3.180897878446501
3,2.6485115655418383
4,0.027468333525803246
5,4.132921066831628
6,6.472486775406239
7,1.8191025528111737
8,15.994514039444944
9,6.043707262590388
10,9.478373928464876
11,1.1447861082484252
12,4.3677321579997255
13,1.044210986616406
14,10.369716872679774
15,1.8670809832803172
16,2.6300969207505887
17,2.13291861184571
18,5.957117092682111
19,2.5382102550708225
20,0.3524977063492827
21,2.6481595251284205
22,4.529420565576672
23,0.4674060958453481
24,1.4503502345335022
25,1.3136768033923687
26,0.35164435692955465
27,1.5309349898222706
28,4.541411741578202
29,10.368137696279334
30,4.334675580121747
31,1.4726567249552005
