,0
0,4.504182388934495
1,15.02803072256718
2,0.0
3,0.0
4,15.759772434709639
5,25.789861568261372
6,3.0943704457656054
7,9.468664173636185
8,9.344734081439
9,4.750007933628083
10,0.3695662316051411
11,9.188850288515539
12,0.0
13,9.051789805273444
14,11.325826457087338
15,14.947132556507768
16,0.0
17,4.4581927872864355
18,9.780400365338181
19,0.0
20,5.599073705874133
21,7.900000000000002
22,23.8
23,5.168362480900349
24,0.0
25,0.33751626053275885
26,0.5907867200406685
27,10.073601045614254
28,20.061350280471263
29,7.647586480077759
30,15.799999999999997
31,0.0
32,6.524644835307569
33,0.0
34,0.0
35,10.891603888098885
36,0.0
37,7.253728248919337
38,7.900000000000002
