,0
0,116.9878188360172
1,116.9878188360172
2,116.9878188360172
3,116.9878188360172
4,116.9878188360172
5,116.9878188360172
6,116.9878188360172
7,116.9878188360172
8,116.9878188360172
9,116.9878188360172
10,116.9878188360172
11,116.9878188360172
12,116.9878188360172
13,116.9878188360172
14,116.9878188360172
15,116.9878188360172
16,116.9878188360172
17,116.9878188360172
18,116.9878188360172
19,116.9878188360172
20,116.9878188360172
21,116.9878188360172
22,116.9878188360172
23,116.9878188360172
24,116.9878188360172
25,116.9878188360172
26,116.9878188360172
27,116.9878188360172
28,116.9878188360172
29,116.9878188360172
30,116.9878188360172
31,116.9878188360172
32,116.9878188360172
33,116.9878188360172
34,116.9878188360172
35,116.9878188360172
36,116.9878188360172
37,116.9878188360172
38,116.9878188360172
39,116.9878188360172
40,116.9878188360172
41,116.9878188360172
42,116.9878188360172
43,116.9878188360172
44,116.9878188360172
45,116.9878188360172
46,116.9878188360172
47,116.9878188360172
48,116.9878188360172
49,116.9878188360172
50,116.9878188360172
51,116.9878188360172
52,116.9878188360172
53,116.9878188360172
54,116.9878188360172
55,116.9878188360172
56,116.9878188360172
57,116.9878188360172
58,116.9878188360172
59,116.9878188360172
60,116.9878188360172
61,116.9878188360172
62,116.9878188360172
63,116.9878188360172
64,116.9878188360172
65,116.9878188360172
66,116.9878188360172
67,116.9878188360172
68,116.9878188360172
69,116.9878188360172
70,116.9878188360172
71,116.9878188360172
72,116.9878188360172
73,116.9878188360172
74,116.9878188360172
75,116.9878188360172
76,116.9878188360172
77,116.9878188360172
78,116.9878188360172
79,116.9878188360172
80,116.9878188360172
81,116.9878188360172
82,116.9878188360172
83,116.9878188360172
84,116.9878188360172
85,116.9878188360172
86,116.9878188360172
87,116.9878188360172
88,116.9878188360172
89,116.9878188360172
90,116.9878188360172
91,116.9878188360172
92,116.9878188360172
93,116.9878188360172
94,116.9878188360172
95,116.9878188360172
96,116.9878188360172
97,116.9878188360172
98,116.9878188360172
99,116.9878188360172
100,116.9878188360172
101,116.9878188360172
102,116.9878188360172
103,116.9878188360172
104,116.9878188360172
105,116.9878188360172
106,116.9878188360172
107,116.9878188360172
108,116.9878188360172
109,116.9878188360172
110,116.9878188360172
111,116.9878188360172
112,116.9878188360172
113,116.9878188360172
114,116.9878188360172
115,116.9878188360172
116,116.9878188360172
117,116.9878188360172
118,116.9878188360172
119,116.9878188360172
120,116.9878188360172
121,116.9878188360172
122,116.9878188360172
123,116.9878188360172
124,116.9878188360172
125,116.9878188360172
126,116.9878188360172
127,116.9878188360172
128,116.9878188360172
129,116.9878188360172
130,116.9878188360172
131,116.9878188360172
132,116.9878188360172
133,116.9878188360172
134,116.9878188360172
135,116.9878188360172
136,116.9878188360172
137,116.9878188360172
138,116.9878188360172
139,116.9878188360172
140,116.9878188360172
141,116.9878188360172
