,0
0,0.0648676977961431
1,0.4074049557565309
2,0.19735340907553267
3,0.5482232203551201
4,0.10883102139393896
5,0.17157558689751173
6,0.04817224004099341
7,0.739477468169313
8,0.3186388519842076
9,0.14987438425625577
10,0.36721581480243204
11,0.6948637675780476
12,0.33337752179406355
13,0.2859888311549428
14,0.3776424099645461
15,0.6474679167372557
16,0.7127916640498388
17,0.08731146328336381
18,0.07409670336901408
19,0.08921933806662219
20,0.04061032267009379
21,0.4327803883328696
22,0.5481913291967393
23,0.35173098652863066
24,0.1585184328208169
25,0.3454785221941763
26,0.6688642116898116
27,0.1747650293483436
28,0.9915566408071479
29,0.3836071259307179
30,0.3782259175683542
31,0.7324755117037332
32,0.3359623845780568
33,0.07295452194024898
34,0.7808866933457614
35,0.3155628115093694
36,0.1458546419203861
37,0.09426309269080413
38,0.6822860497534027
39,0.145063057488366
40,1.151332684025626
41,0.1978444429756232
42,0.5027132970324484
43,0.3224018636821837
44,0.3852864726130645
45,0.1530500590684798
46,0.4162192340519475
47,0.3209533602377337
48,0.5373068328632735
49,0.45202209049355035
50,0.35627094123728265
51,0.8358426670620269
52,0.5307713168051547
53,0.1558814228873655
54,0.07842231225176466
55,0.11937771162480404
56,0.28436732802641274
57,0.5352230549427488
58,0.4648671903445578
59,0.28329521954110914
60,0.7489663426746254
61,0.28752567135810336
62,0.6943242927808542
63,0.4318208843109619
64,0.3143923078570299
65,0.4206151830089082
66,0.7274362912044317
67,0.08561186145690591
68,0.5592995659471751
69,0.013941269318058058
70,0.6164077762701128
71,0.6424523687579016
72,0.03798097854530935
73,0.15650018995981263
74,0.9043219561905511
75,0.5499993650522104
76,0.32447347329987375
77,0.0686878358934484
78,0.6841110757189339
79,0.12912194740000205
80,0.08441711656244744
81,0.17016389614519323
82,0.3063206318842484
83,0.43469615001269846
84,0.9650822182848349
85,0.163157931525876
86,0.16105158377197348
87,0.9033143967900861
88,0.4800000000000004
89,0.19080186185707193
90,0.9908371493118371
91,0.9030634225925733
92,0.20344959767501258
93,0.547309938651193
94,0.34104884340421027
95,0.2888125235511909
96,0.3653978639382043
97,0.4035717378339938
98,0.6689016364223983
99,0.15443301584698688
100,0.32637016647941675
101,0.05927420643334802
102,1.0721607253602619
103,0.09606514231449292
104,0.29340103921509897
105,0.5217696075269509
106,0.19277315563593866
107,0.13681971490097267
108,0.0584520294122699
109,0.18861144868798263
110,0.4973215755131517
111,0.34683604378672683
112,0.3189537555846771
113,0.7699971771982295
114,0.27070205371957945
115,0.24785895221531806
116,0.5044728377376102
117,0.36917782781154473
118,0.6326349129742663
119,0.49549444533950515
120,0.19475109524784218
121,0.17432399874292903
122,0.6001340416436376
123,0.0825899232044498
124,0.3189053385839551
125,0.1087122221478185
126,0.3041596644781377
127,0.03204055054098642
128,0.28306917395720443
129,0.46921990593442775
130,0.9532244920561173
131,0.30537386677573286
132,0.2567074416025519
133,0.36318950485502555
134,1.0640265953977202
135,0.47530207754606435
136,0.45834453183326573
137,0.129518509279126
138,0.30211665420646305
139,0.6136434036716509
140,0.09802322764479898
141,0.7436062882967485
142,0.5732120536337564
