,0
0,8.39563358210746e-06
1,0.02313913737282419
2,1.1900546069574882
3,7.041385504976678e-05
4,2.58493796053369e-09
5,0.8963400697383339
6,0.10003645450025869
7,4.1906967766207395e-08
8,0.08566772335946486
9,1.0015154257632594e-07
10,7.015514433292401e-06
11,0.09644906640625198
12,1.6334787011785867e-08
13,1.2740159035735355e-07
14,0.02410749011999238
15,2.572540193830755e-09
16,1.2661824801992088
17,0.0001038995981811944
18,1.384544855363154e-05
19,0.023310360112135928
20,1.1026025414650698e-06
21,2.889324957130384e-05
22,1.189205795291276e-09
23,2.284401232015468e-05
24,0.5712634221557614
25,0.14040828668212738
26,2.7898048773520825e-05
27,3.696419297337383e-10
28,11.651438896471253
29,3.0545078150964295
30,0.483268433373431
31,0.07345261190915603
32,5.698296310014266e-05
33,2.202991396690321e-09
34,1.962138351469818
35,3.255134820950417e-08
36,1.1708127594947704
37,5.858078598575872e-09
38,0.16969361018551915
