2.775597000122070312e+01,3.271296310424804688e+01,1.828532981872558594e+01
2.307059478759765625e+01,3.138441848754882812e+01,1.555746936798095703e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.857521057128906250e+00,2.718253135681152344e+01,1.339900493621826172e+01
9.340485572814941406e+00,2.671545028686523438e+01,1.315395164489746094e+01
9.340485572814941406e+00,2.671545028686523438e+01,1.315395164489746094e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
7.963027954101562500e+00,2.212650489807128906e+01,1.224805736541748047e+01
