,0
0,914.295783671268
1,245.04291856871873
2,622.980084499894
3,145.95515480238282
4,1011.900052334353
5,14290.598619658718
6,110.19723782037977
7,145.00507928021034
8,1253.0864181835177
9,563.0943259076225
10,8045.086752757481
11,295.498231652864
12,24.686287664227848
13,1222.245552413779
14,75.82119491049548
15,7092.967715488627
16,325.7694973423984
17,482.6980575052248
18,757.2708719010338
19,7413.42693753604
20,149.71891017229063
21,2002.2486220885075
22,964.1914284787817
23,1967.8780949942807
24,833.3144330098442
25,106.63984798046295
26,6078.190276929762
27,184.48556736856017
28,8404.321044347576
29,0.0
30,354.8885196790666
31,1270.228694865502
32,668.3882577846084
33,1057.659328257274
34,288.0574405105863
35,1061.024434906671
36,898.1126660688064
37,988.6103401657456
38,1458.5791917374481
39,3922.325191974902
40,234.72931183841092
41,1791.0043764838388
42,575.161332469778
43,1544.6920560544818
44,349.83884246731805
45,1122.0356356613192
46,225.0676318568128
47,571.5120755118824
48,1332.6700913591012
49,4341.623161200768
50,1072.3547706877853
51,348.1994171214228
52,2582.4897002312355
53,153.07709997017628
54,1189.1164701735809
55,1462.3481932465997
56,320.81940662418174
57,616.492448693207
58,3945.4903819727133
59,609.6574458654541
60,3.795142546088755
61,19.53659506960321
62,86.08959223248621
63,212.1221012328142
64,675.4155283681084
65,21.627896290275658
66,1172.9469700870577
67,309.5509324363952
68,4140.843346834759
69,116.44259441108534
70,366.8301741413611
71,3855.963043810425
72,689.0689086061927
73,13738.389979656222
74,4946.232366411306
75,1797.4914772875977
76,50.0
77,401.90583458255605
78,4674.572563481491
79,3904.8337342907735
80,19200.0
81,1900.7560577115773
82,4977.5334089245
83,74.12292652892938
84,3567.6241840136354
85,424.5080144960996
86,3602.575104134139
87,1233.4322735306066
88,1692.958734252692
89,583.3912808943569
90,579.902533802082
91,8951.721561918086
92,678.3090834751079
93,146.58710067825768
94,924.0111036988601
95,72.37957867008845
96,1322.5230199940706
97,4164.980945869023
98,226.08191266505037
99,499.0777600123638
100,771.674782383029
101,7831.02753483893
102,430.0
103,97.96527720340168
104,288.50622184100143
105,115.0
106,1.3297085087087908
107,481.64715640098484
108,485.708676574995
109,5978.845946637935
110,774.3872941815007
111,270.0607564139161
112,1171.4968792240106
113,1447.823803878403
114,14884.306560592653
115,1903.198602995591
116,220.77836721319
117,1537.362443014399
118,344.79733022107166
119,477.95451803012065
120,95.24055932587362
121,332.7425129014646
122,967.6713571244336
123,58.68034019058746
124,13816.255093977361
125,764.1380173602715
126,147.45304247892932
127,11104.73072792407
128,1953.0345912111025
129,12772.39381612384
130,1722.529362096243
131,2083.0879201491416
132,1297.4010757549768
133,2486.619088306614
134,115.0
135,50.0
136,557.7245660317878
137,739.8679615862638
138,315.57508626697177
139,1824.8896481430916
140,3980.5272745440634
141,231.8852655551043
142,35.59196176610203
143,4387.248766638269
144,243.7496963443823
145,579.7206628735162
146,2978.1656424913913
147,1055.3003766657002
148,2339.2290380592476
149,132.89126424508436
150,252.7009507615337
151,214.43422171179554
152,3907.047772930753
153,3091.003856042406
154,259.23449283083346
155,1197.5939986758106
156,497.08107209270315
157,2019.874784993881
158,3549.1946137496343
159,185.27915602240273
160,94.20652374208385
161,377.8721101718611
162,259.03107749961964
163,103.50646686878554
164,217.791840984567
165,33.429665302023295
166,383.9326800555573
167,98.00811191518369
168,2801.417141387117
169,2818.097717998389
170,4508.912617008502
171,56.72948116702855
172,149.079984589878
173,12.394804719482636
174,2786.8171167751207
175,188.0813141279723
176,738.9542509533906
177,1029.2284913361318
178,377.43132378180576
179,300.91990071402165
180,3372.452177956773
181,527.9681461805467
182,2197.9997201531187
183,359.09379602394097
184,114.60363825277545
185,1330.5825248633244
186,8821.411555068124
187,177.6805705751358
188,332.64792419309015
189,4244.325433224496
190,200.89415309604374
191,1079.865498436343
192,190.4447657736141
193,286.1220386449618
194,1217.991383144974
195,172.44042985179408
196,286.4852421406854
197,21.02769315525461
198,702.0411040082363
199,382.6953475391638
200,44.59975508580419
201,580.3233510471707
202,200.0
203,216.25553549602455
204,407.43551105452207
205,342.65285242997584
206,427.3677171014708
207,1464.3757308124461
208,990.1497390433387
209,50.0
210,6591.62289112201
211,276.1692564795237
212,831.1740292347076
213,587.6396171628323
214,823.264410082968
215,1252.282606715918
216,936.4378798163816
217,13487.773991067632
218,20.59632369686142
219,3302.4834571915453
220,7373.682994851573
221,2393.549547488805
222,410.9858172849781
223,141.85573632737737
224,253.8535927959797
225,316.9368297079877
