,0
0,2.8038938639419086
1,2.4478515730091317
2,1.8136713461922227
3,1.2757659852525052
4,19.786122276286846
5,2.7854196079897093
6,0.23619558595265744
7,3.2168839137124223
8,2.181302518341198
9,14.770908188414438
10,2.7197499866575754
11,3.0944465051599366
12,9.769812279643048
13,9.782450661342878
14,15.743858057591211
15,3.208600091751933
16,2.757446874702495
17,0.7911540026949666
18,2.7671545974585854
19,9.265349308682488
20,4.2862656421190195
21,1.2758215262902581
22,11.291615665300142
23,6.282752350741589
24,5.287700770217739
25,1.262580168152283
26,4.293089617192493
27,0.45759248000162245
28,11.272065224026605
29,15.74801195083549
30,19.807478325460238
31,12.110048509503635
