,0
0,0.5
1,12.8
2,8.5
3,0.4122068450445262
4,13.8
5,3.8000000000000007
6,11.8
7,3.456965632463948
8,3.8583787188506964
9,1.2227611970035746
10,1.0773927900431666
11,7.199999999999999
12,8.8
13,12.5
14,5.199999999999999
15,2.5044425023076187
16,8.5
17,4.570555440254733
18,7.0
19,0.5681888190508566
20,2.0
21,12.8
22,5.927047811407782
23,5.199999999999999
24,9.743962486046037
25,11.3
26,3.525981266081523
27,7.800000000000001
28,7.4
29,8.399999999999999
30,1.4825971110758207
31,5.415274103665709
32,4.1
33,8.0
34,3.75796386916541
35,2.5101157734125223
36,6.9
37,5.686767373981649
38,5.430580793169909
39,3.3361273520087398
40,7.07505522913069
41,14.2
42,4.250933433728221
43,6.300000000000001
44,4.474475920158559
45,6.775447071289854
46,9.9
47,7.5
48,9.3
49,7.0
